model,benchmark,problem_idx,pass1_trace0,source_jsonl
Qwen3-4B,GSM8K,82,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,83,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,84,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,85,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,86,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,87,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,88,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,89,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,90,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,91,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,92,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,93,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,94,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,95,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,96,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,97,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,98,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,99,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,100,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,101,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,102,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,103,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,104,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,105,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,106,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,107,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,108,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,109,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,110,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,111,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,112,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,113,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,114,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,115,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,116,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,117,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,118,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,119,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,120,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,121,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,122,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,123,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,124,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,125,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,126,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,127,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,128,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,129,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,130,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,131,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,132,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,133,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,134,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,135,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,136,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,137,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,138,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,139,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,140,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,141,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,142,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,143,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,144,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,145,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,146,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,147,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,148,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,149,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,150,0.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,151,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,152,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,153,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,154,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,155,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
Qwen3-4B,GSM8K,156,1.0,source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl
