model,benchmark,question_idx,trace_idx,bin_label,confidence,correct,faithfulness,utility,coherence,factuality,reasoning_score,judge_ok,source_file
Qwen2.5-7B,GSM8K,688,4,10-20,0.8511264930365425,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,160,7,0-10,0.9122659869487173,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,288,11,0-10,0.9084747125401842,True,5,5,5,5,1.0,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,615,2,10-20,0.8353115248682763,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1281,12,0-10,0.9006415409464813,False,3,3,2,5,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1136,11,10-20,0.8290479133570229,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1292,12,0-10,0.895766555733607,True,5,4,4,5,0.875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1122,3,10-20,0.8290829262920033,False,3,3,3,3,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1204,5,0-10,0.8738155138772417,False,3,3,3,4,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1155,1,0-10,0.872265734965276,True,3,3,2,5,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,853,5,0-10,0.8782010609827033,False,4,4,3,5,0.75,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1280,12,0-10,0.8914077665132575,True,5,4,4,5,0.875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,157,1,10-20,0.8314255794416721,False,2,2,3,2,0.3125,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1182,10,0-10,0.865465046123607,False,3,3,3,3,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1155,13,0-10,0.9003108773503067,True,2,2,2,3,0.3125,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,959,3,10-20,0.8261730030662257,True,3,3,2,5,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,371,9,10-20,0.8165185397536007,False,3,3,3,3,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1123,6,0-10,0.8566944996787406,True,5,4,4,5,0.875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,256,15,0-10,0.911252285850499,True,5,4,4,5,0.875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,781,5,0-10,0.8709909409323924,False,2,2,2,2,0.25,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,914,5,0-10,0.885453912435336,False,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,883,5,10-20,0.8447769398734812,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,490,12,10-20,0.8313634651949494,True,3,3,2,5,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1286,10,10-20,0.8494230733536373,False,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,103,13,10-20,0.8267492114279227,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1052,0,10-20,0.8479664190259314,True,4,4,3,5,0.75,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,438,1,10-20,0.8330513757722144,True,3,3,3,5,0.625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,973,14,0-10,0.8700160662328734,False,3,2,3,4,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,742,1,0-10,0.8775740730241768,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,246,5,10-20,0.8232933929433774,True,5,5,5,5,1.0,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1036,7,0-10,0.8878482585986514,False,2,2,2,5,0.4375,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,3,4,0-10,0.8727462929396049,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,356,7,0-10,0.8706632405524709,True,4,4,3,5,0.75,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,48,11,10-20,0.8384085914125052,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,742,3,10-20,0.8283520644959023,False,3,2,2,3,0.375,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,617,3,0-10,0.8847973120782057,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,320,5,10-20,0.8352175988735325,False,3,3,2,5,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,181,13,10-20,0.8436875587818642,False,3,3,2,5,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1090,4,0-10,0.9013064460564459,False,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,88,2,0-10,0.8939633363789037,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,833,3,0-10,0.8758528606790006,False,3,3,3,5,0.625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1222,6,0-10,0.8949025475442527,False,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1010,0,0-10,0.8854064255251997,False,3,3,2,5,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,680,15,0-10,0.8824455586179114,False,2,2,2,5,0.4375,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1195,11,10-20,0.8516266351963604,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,597,5,10-20,0.8462656547441603,False,3,3,3,4,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,935,4,10-20,0.8205032103580059,True,3,3,2,5,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,778,13,10-20,0.8349896586706758,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1123,0,0-10,0.8902134230196956,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1222,4,0-10,0.9305218327034314,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1035,14,10-20,0.8289139036443188,False,3,3,3,4,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1285,12,20-30,0.8123062555141186,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,874,4,20-30,0.8077660118747312,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,213,11,20-30,0.7842778965380401,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,698,14,20-30,0.8107019099664974,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1103,2,20-30,0.811925875189937,True,5,3,3,5,0.75,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,808,12,20-30,0.8035435934951094,True,5,4,4,5,0.875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1204,15,20-30,0.8034935155873622,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,950,11,20-30,0.7961819070906059,False,3,3,3,4,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,701,0,20-30,0.8078814799016446,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1199,1,20-30,0.810191307703199,False,4,5,4,5,0.875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,712,2,20-30,0.8097069489921863,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,863,14,20-30,0.7832594765682183,False,3,2,2,4,0.4375,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1209,14,20-30,0.7763376639730638,True,5,4,4,5,0.875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1305,9,20-30,0.7642147205943705,False,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1223,15,20-30,0.7854874331092564,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,122,8,20-30,0.764395982474421,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1293,4,0-10,0.8570755612146634,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,9,2,20-30,0.784235195053115,False,4,4,3,5,0.75,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1254,9,0-10,0.8813165559083371,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,188,2,20-30,0.8028176456949832,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,807,10,30-40,0.7295683762490881,False,3,4,4,4,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,887,7,20-30,0.8017432946155216,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,10,9,30-40,0.718578781086899,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,593,12,20-30,0.778396754845715,False,3,2,2,4,0.4375,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,994,7,20-30,0.7725313555626563,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1288,6,20-30,0.7630991783630645,False,2,2,3,2,0.3125,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,246,14,30-40,0.7189853442280535,True,5,5,4,5,0.9375,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,753,8,30-40,0.6963305156703467,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,958,4,30-40,0.7508956169673631,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,785,11,30-40,0.7383168500845253,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1269,6,30-40,0.7141332031192686,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,263,6,30-40,0.678876498669127,True,5,5,5,5,1.0,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,347,13,30-40,0.7376952002468153,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,534,9,30-40,0.7476441726235822,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,750,1,30-40,0.749131939733183,False,3,3,3,4,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,46,10,30-40,0.6845009403477781,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,419,7,30-40,0.697690363200599,False,2,2,2,5,0.4375,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1134,15,30-40,0.706122431489588,True,5,4,3,5,0.8125,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,397,13,30-40,0.6770228199366352,False,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,804,1,20-30,0.807528098182541,False,4,4,3,5,0.75,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,562,10,30-40,0.7020796146746711,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,217,9,20-30,0.8051726464919255,False,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1130,10,40-50,0.6103652107382019,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,764,10,20-30,0.806621528817807,False,3,2,3,5,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1109,8,40-50,0.6189466931928618,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,695,1,20-30,0.8071953531241206,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,552,7,30-40,0.6561783185438673,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1040,5,20-30,0.7938087731826532,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1122,8,30-40,0.7034618146968805,False,2,2,3,2,0.3125,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,138,5,20-30,0.8081546306032188,True,5,5,4,5,0.9375,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,877,6,30-40,0.6453613764622588,False,3,3,3,4,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,88,1,20-30,0.7957032199977724,True,4,3,2,5,0.625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,473,10,30-40,0.7554498402964748,True,3,3,2,5,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,553,4,30-40,0.6484854615930419,True,5,4,4,5,0.875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1011,6,30-40,0.677921125964035,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,751,3,40-50,0.6314539506640879,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,608,2,30-40,0.7306895345956723,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,548,4,30-40,0.6384578238767308,True,4,3,2,5,0.625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1240,1,20-30,0.7787934826792758,False,3,3,2,4,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,531,3,20-30,0.7908750079782836,False,2,2,3,2,0.3125,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,245,0,40-50,0.6258122825094155,True,5,4,4,5,0.875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,37,3,30-40,0.6620396969491127,False,2,2,3,3,0.375,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,292,8,30-40,0.739971509413831,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,953,5,20-30,0.7763505610097579,False,3,3,3,4,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,948,12,40-50,0.6039998335244113,True,3,3,3,5,0.625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,374,15,30-40,0.7280566845447042,False,3,3,2,5,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,903,9,40-50,0.6249782064996529,True,5,5,5,5,1.0,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1106,13,20-30,0.7725105549159076,False,3,3,2,5,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1266,2,20-30,0.8062373100253692,False,3,2,2,3,0.375,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,503,15,20-30,0.7765038656253056,True,5,4,4,5,0.875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,365,3,30-40,0.7007153425683492,False,3,3,2,4,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,564,5,20-30,0.7972334063490878,False,3,3,2,4,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1263,11,20-30,0.7773947041569805,False,3,3,3,3,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,270,15,20-30,0.8023022347084414,False,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,919,12,30-40,0.7220443593191908,False,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,955,3,20-30,0.7959991378431419,False,3,3,3,4,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,950,5,20-30,0.7904325968614019,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,511,15,30-40,0.7114942891581153,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,30,13,40-50,0.5855182707676229,True,5,5,5,5,1.0,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1269,15,20-30,0.778567935211071,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1250,5,40-50,0.5986959503135806,True,4,2,3,5,0.625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,590,11,30-40,0.6910244098640479,False,3,3,3,2,0.4375,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,789,15,20-30,0.801306851509665,True,4,3,2,5,0.625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1107,6,20-30,0.7811609183268788,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,93,2,20-30,0.7726912592501011,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1203,3,40-50,0.5351402510432601,False,3,2,2,3,0.375,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1025,12,30-40,0.7041690702979186,True,4,2,3,5,0.625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,226,11,40-50,0.5433312156728611,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1304,0,20-30,0.7638527496471178,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,790,12,30-40,0.7344754117462948,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,165,0,20-30,0.7595560457959791,True,3,3,2,5,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,605,5,30-40,0.7499737319933131,False,3,3,2,4,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1073,0,40-50,0.5399397502178842,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,62,2,40-50,0.5296843279017992,False,3,3,3,4,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,385,5,20-30,0.7678059263327659,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1188,14,20-30,0.7732621096059774,True,3,4,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,311,12,30-40,0.737877216691036,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,953,11,20-30,0.760759539390938,False,2,2,3,2,0.3125,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,275,4,30-40,0.7331782428416295,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,107,2,20-30,0.7614357243563751,False,3,3,3,4,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,806,7,30-40,0.724312680153338,False,2,2,2,2,0.25,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1181,10,30-40,0.7193677817118509,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,569,12,30-40,0.739899883928374,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,201,11,40-50,0.5925042881269418,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,866,3,40-50,0.49798868007357516,True,5,5,5,5,1.0,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,230,10,40-50,0.4851635145894218,True,5,5,5,5,1.0,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,195,5,40-50,0.5110107807159046,True,5,5,5,5,1.0,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1273,2,30-40,0.7245819181924288,True,3,3,2,5,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,830,5,40-50,0.5548646553322891,False,3,2,2,4,0.4375,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1089,3,30-40,0.7148633246231115,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1177,10,40-50,0.47501958167588526,True,5,5,5,5,1.0,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1224,14,30-40,0.7240816856261068,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,829,3,40-50,0.5231738540349659,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,865,6,30-40,0.7317508300362131,False,3,3,3,4,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1218,3,30-40,0.7067051073566052,False,2,2,2,2,0.25,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1172,4,40-50,0.5843538723403403,False,2,2,2,3,0.3125,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1271,13,40-50,0.48629047691809385,True,5,5,5,5,1.0,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,955,0,30-40,0.6851718541461408,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,462,5,30-40,0.6764667054532222,False,3,3,2,5,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,865,0,40-50,0.5060102384800103,True,5,5,5,5,1.0,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,12,3,30-40,0.6933658554353272,False,3,3,3,3,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,337,3,30-40,0.686230481170411,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1011,7,40-50,0.4705222442837448,True,5,5,5,5,1.0,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,660,13,40-50,0.5145011556530332,True,5,5,5,5,1.0,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,881,1,30-40,0.6780688791758503,False,3,3,2,4,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1013,8,40-50,0.5873140754978993,True,4,3,2,5,0.625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,449,7,40-50,0.4539303105490755,True,5,5,5,5,1.0,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,938,2,40-50,0.46254830469992664,True,5,5,5,5,1.0,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,760,2,40-50,0.5238362707109242,True,4,3,3,5,0.6875,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1041,7,40-50,0.4652748149618842,True,5,5,5,5,1.0,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,89,9,40-50,0.464685440901662,False,3,3,4,3,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1011,10,40-50,0.4699633211368405,True,5,5,5,5,1.0,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,544,2,40-50,0.46107598847304804,True,5,5,5,5,1.0,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,1199,7,40-50,0.5995476465387019,False,3,3,3,4,0.5625,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,438,8,40-50,0.45704202433305124,True,5,5,5,5,1.0,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,241,6,30-40,0.6346452227548876,False,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,845,11,40-50,0.5920804200895411,False,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,874,3,40-50,0.502370132626928,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,37,4,40-50,0.536876912089721,False,2,2,3,2,0.3125,True,judged_Qwen2.5-7B__GSM8K.json
Qwen2.5-7B,GSM8K,837,6,40-50,0.47842296614480073,True,3,2,2,5,0.5,True,judged_Qwen2.5-7B__GSM8K.json
