model,dataset,benchmark,jsonl_path,question_id,trace_id,selection_type,confidence,correct,random_draw_index,exclude_top_from_random,seed,policy_version
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,964,13,random,0.22938788250982492,True,0.0,True,42,selection_gain_v1
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,969,6,top_conf,0.29963429572240635,True,,True,42,selection_gain_v1
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,969,3,random,0.28734163853687017,True,0.0,True,42,selection_gain_v1
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,973,11,top_conf,0.4103187060089682,True,,True,42,selection_gain_v1
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,973,4,random,0.24217591271541258,True,0.0,True,42,selection_gain_v1
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,1022,13,top_conf,0.4454486931769804,True,,True,42,selection_gain_v1
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,1022,10,random,0.2734243752168266,True,0.0,True,42,selection_gain_v1
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,1058,11,top_conf,0.27672980877968295,True,,True,42,selection_gain_v1
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,1058,9,random,0.22343656474808915,True,0.0,True,42,selection_gain_v1
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,1077,11,top_conf,0.3476964795540386,True,,True,42,selection_gain_v1
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,1077,7,random,0.2867454882530696,False,0.0,True,42,selection_gain_v1
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,1125,7,top_conf,0.6395530418330161,True,,True,42,selection_gain_v1
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,1125,12,random,0.34291991399934857,True,0.0,True,42,selection_gain_v1
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,1253,7,top_conf,0.36046104137993895,True,,True,42,selection_gain_v1
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,1253,0,random,0.25930715762278,True,0.0,True,42,selection_gain_v1
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,1271,8,top_conf,0.4284185661002933,True,,True,42,selection_gain_v1
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,1271,6,random,0.30782481949427126,True,0.0,True,42,selection_gain_v1
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,1273,1,top_conf,0.3019140773995331,True,,True,42,selection_gain_v1
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,1273,5,random,0.25458713245566905,True,0.0,True,42,selection_gain_v1
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,1315,0,top_conf,0.41262508243113144,True,,True,42,selection_gain_v1
Qwen3-4B,GSM8K,GSM8K,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,1315,10,random,0.2633695471326065,True,0.0,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,2,10,top_conf,0.5360295125932985,True,,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,2,2,random,0.5248172434399693,True,0.0,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,24,10,top_conf,0.4608210953679967,False,,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,24,6,random,0.36219724385541735,True,0.0,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,25,4,top_conf,0.5072692962859758,False,,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,25,5,random,0.4382813684230619,False,0.0,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,35,8,top_conf,0.49704799744223205,True,,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,35,11,random,0.30399038202692885,True,0.0,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,44,6,top_conf,0.408017181686588,True,,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,44,4,random,0.3489455647903957,True,0.0,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,46,1,top_conf,0.5229021238320769,False,,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,46,10,random,0.44542977501976155,False,0.0,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,47,8,top_conf,0.5312420060169799,True,,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,47,13,random,0.3125173893373514,False,0.0,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,48,3,top_conf,0.39879933402508955,True,,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,48,15,random,0.2914547558466529,True,0.0,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,61,7,top_conf,0.4907241837859327,False,,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,61,8,random,0.3770295276579217,True,0.0,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,69,0,top_conf,0.47016417955310785,False,,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,69,3,random,0.4562077842680534,False,0.0,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,98,7,top_conf,0.3653951495215208,True,,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,98,6,random,0.26766172914873493,True,0.0,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,118,8,top_conf,0.4735746811907472,False,,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,118,1,random,0.43444254004922334,False,0.0,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,130,9,top_conf,0.421843556197497,False,,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,130,6,random,0.37444965285697507,False,0.0,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,131,6,top_conf,0.44287622114178943,True,,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,131,7,random,0.40719303252005157,False,0.0,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,134,2,top_conf,0.4718032999040586,True,,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,134,11,random,0.36536231286220705,True,0.0,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,139,11,top_conf,0.5079303067511171,True,,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,139,9,random,0.46142531965223205,True,0.0,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,151,12,top_conf,0.48039308390456875,False,,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,151,3,random,0.4013373959648789,False,0.0,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,167,0,top_conf,0.32621053743698564,True,,True,42,selection_gain_v1
Qwen3-4B,MATH500,MATH500,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,167,14,random,0.3003728088350256,True,0.0,True,42,selection_gain_v1
